start,end,duration,speaker,text,confidence,next_start,gap_to_next,char_len,speech_rate_char_per_sec,rms_mean,rms_std,zcr_mean,spectral_centroid_mean,f0_mean,f0_std,f0_min,f0_max,f0_range,beep_ratio,meeting_id,meeting_duration_sec,silence_ratio
58.09,63.23,5.1399999999999935,SPEAKER_01,そのベッセル満水になってもいいぐらいの量入れてるってことだね,-0.1952583208084106,63.23,0.0,30,5.836575875486389,0.098109170794487,0.0474363937973976,0.2018967148680124,2321.491806966429,137.8344286477803,31.01148074983633,84.42302865695115,191.72311160928848,107.30008295233732,0.0,tv095,90.0693125,0.0640541416367533
63.23,65.09,1.8600000000000063,SPEAKER_01,そうなんですよ,-0.1952583208084106,65.09,0.0,7,3.7634408602150407,0.039784874767065,0.0573238469660282,0.1697176846590909,1925.7553884963463,153.07942646870018,70.02013560966547,78.01609962437642,314.9874503220679,236.9713506976915,0.0688172043010752,tv095,90.0693125,0.0640541416367533
65.09,68.01,2.9200000000000017,SPEAKER_01,そういうことは何が起きてるんだ,-0.1952583208084106,68.01,0.0,15,5.13698630136986,0.0838459059596061,0.0515979416668415,0.1944155485733695,2242.022759807449,123.34198611204276,24.83888191554694,85.54876040871063,181.8609470824694,96.31218667375876,0.0,tv095,90.0693125,0.0640541416367533
68.01,70.51,2.5,SPEAKER_01,その一水してるってことかどっかから,-0.1952583208084106,70.51,0.0,17,6.8,0.1064819768071174,0.037122443318367,0.2488936412183544,2572.7276179518853,122.84604402969411,31.388853243242988,85.54433148747118,183.4219692875822,97.87763780011105,0.0,tv095,90.0693125,0.0640541416367533
70.51,73.65,3.140000000000001,SPEAKER_00,だからやっぱり1号機と同じように,-0.1952583208084106,73.65,0.0,16,5.095541401273884,0.088219977915287,0.0566911175847053,0.1616802793560606,1900.392718829546,145.0533194723897,22.231683536778203,107.32673957878453,194.37253596374333,87.0457963849588,0.0,tv095,90.0693125,0.0640541416367533
73.65,76.07,2.4199999999999875,SPEAKER_00,あの露水位が上がってませんから,-0.1952583208084106,76.07,0.0,15,6.198347107438049,0.109600692987442,0.0485816299915313,0.12286376953125,1461.090438189034,128.9553472936694,41.78025734822592,76.32267549924497,358.53321558571014,282.2105400864652,0.052892561983471,tv095,90.0693125,0.0640541416367533
76.07,78.53,2.460000000000008,SPEAKER_00,注入してもね,-0.1952583208084106,78.53,0.0,6,2.4390243902438944,0.0567139647901058,0.0577486008405685,0.1488813920454545,1761.6431357553788,192.72779595792431,138.7781575909357,82.75341253349525,569.6776865314326,486.9242739979374,0.0,tv095,90.0693125,0.0640541416367533
78.53,85.01,6.480000000000004,SPEAKER_00,ということはどっかでバイパスフローがある可能性が高いということですよね,-0.1952583208084106,85.01,0.0,35,5.4012345679012315,0.0655218809843063,0.0542155057191848,0.1316483220443349,1575.2226169366456,112.51391540465217,24.104899367759582,75.45084722891033,166.0379736005437,90.58712637163336,0.0,tv095,90.0693125,0.0640541416367533
85.01,87.39,2.3799999999999955,SPEAKER_01,バイパス風呂ってのはどこか横に抜けていってるってこと?,-0.3608514810430592,87.53,0.1400000000000005,27,11.344537815126072,0.0901086181402206,0.0373057946562767,0.16556640625,2207.2189147193144,111.01707629771695,12.636374728993877,80.31228203949034,137.00891241717358,56.696630377683235,0.0,tv095,90.0693125,0.0640541416367533
87.53,88.19,0.6599999999999966,SPEAKER_00,そうそうそうそう,-0.3608514810430592,,,8,12.121212121212183,0.0298422947525978,0.025406364351511,0.1270693824404762,1564.6579735056116,276.23908308643024,179.3968658428091,82.84931430837304,518.8725131806605,436.0231988722874,0.0,tv095,90.0693125,0.0640541416367533
1.2,9.86,8.66,SPEAKER_01,すいません、ファンハンです。モニタリングポストの結果なんですが、正門のところで測りました。,-0.2365356158184748,11.0,1.1400000000000006,45,5.196304849884527,0.0863905549049377,0.0613408125936985,0.1208126729704797,1419.207835123617,159.02950191668543,44.21003041956525,79.53571470173705,348.4496860872576,268.91397138552054,0.0,tv096,76.9509375,0.3224254090471603
11.0,12.9,1.9000000000000004,SPEAKER_01,すいません、15畳を超えています。,-0.2365356158184748,15.66,2.76,17,8.94736842105263,0.0985482931137085,0.0415417738258838,0.1427734375,1650.8236161643715,189.75765408818205,44.66669369714032,114.61316437899976,319.65966352094284,205.04649914194303,0.0,tv096,76.9509375,0.3224254090471603
15.66,23.16,7.5,SPEAKER_01,2時20分に測りました。正門での線量ですが、751です。,-0.2365356158184748,26.69,3.530000000000001,28,3.7333333333333334,0.1120120733976364,0.0533966161310672,0.1198262965425532,1493.9961166251956,159.3344410993086,47.61336804013664,78.44924495782676,599.8016227993561,521.3523778415293,0.0,tv096,76.9509375,0.3224254090471603
26.69,27.71,1.0199999999999996,SPEAKER_00,マイクロです。,-0.2365356158184748,28.33,0.6199999999999974,7,6.862745098039219,0.082835167646408,0.0639877989888191,0.12103271484375,1547.3611118178906,150.1923305657547,30.10605350002775,99.20211941636192,191.7143952116706,92.51227579530868,0.0,tv096,76.9509375,0.3224254090471603
28.33,31.43,3.1000000000000014,SPEAKER_00,3時49分か。,-0.2365356158184748,32.07,0.6400000000000006,7,2.258064516129031,0.0579476319253444,0.0514288432896137,0.1364922277706185,1602.6281425644747,141.4745477574189,21.744141231807056,85.48981717366038,182.43485052504505,96.94503335138464,0.0,tv096,76.9509375,0.3224254090471603
32.07,32.21,0.1400000000000005,SPEAKER_00,はい。,-0.2365356158184748,32.67,0.4600000000000008,3,21.428571428571345,,,,,,,,,,,tv096,76.9509375,0.3224254090471603
32.67,34.27,1.6000000000000014,SPEAKER_00,15条通報,-0.1991170464139996,34.27,0.0,5,3.1249999999999973,0.1102580800652504,0.0678817927837371,0.1325827205882352,1612.7699918340145,185.07820687070657,141.9557116004502,105.2453271762454,595.7338438067102,490.4885166304648,0.0,tv096,76.9509375,0.3224254090471603
34.27,39.59,5.32,SPEAKER_01,2時20分751,-0.1991170464139996,39.59,0.0,8,1.5037593984962403,0.0894080623984336,0.0589618533849716,0.1017437780688622,1432.4949726233492,152.83772570675018,31.567905481006413,105.29812446106274,441.7773139255979,336.4791894645352,0.0,tv096,76.9509375,0.3224254090471603
39.59,43.35,3.759999999999998,SPEAKER_01,2時30分4133,-0.1991170464139996,43.35,0.0,9,2.393617021276597,0.099299170076847,0.0510525554418563,0.123973781779661,1593.5846850265605,154.087060918943,36.63216321466203,81.91385561140288,292.00996249474775,210.09610688334487,0.0,tv096,76.9509375,0.3224254090471603
43.35,48.81,5.460000000000001,SPEAKER_01,2時40分420に戻ってます,-0.1991170464139996,48.81,0.0,14,2.564102564102564,0.0741508975625038,0.0638771578669548,0.1171189692982456,1591.358232422371,160.4614948021257,37.58245068749828,83.23937349667035,307.2030445910491,223.96367109437875,0.0,tv096,76.9509375,0.3224254090471603
48.81,53.89,5.079999999999998,SPEAKER_01,2時20分に500を超えてます,-0.1991170464139996,53.89,0.0,15,2.952755905511812,0.0903285071253776,0.0647106394171714,0.1053704795597484,1476.6507804505218,165.03133419879472,76.00458987945206,76.53884443355024,591.4106043038339,514.8717598702837,0.0,tv096,76.9509375,0.3224254090471603
53.89,56.25,2.359999999999999,SPEAKER_00,以上です,-0.1991170464139996,58.25,2.0,4,1.6949152542372885,0.020441748201847,0.0403644256293773,0.1585264463682432,1967.6107703264415,131.8309992323586,22.48931757317362,97.30614515012068,176.24885444364557,78.9427092935249,0.0,tv096,76.9509375,0.3224254090471603
58.25,61.09,2.8400000000000034,SPEAKER_00,だから3時50分に判断,-0.1991170464139996,61.09,0.0,11,3.8732394366197136,0.0477465949952602,0.0502976588904857,0.1282643521769663,1561.2676581499825,143.41221121099125,34.59221166032923,92.57051389799403,327.58886016349,235.01834626549595,0.0,tv096,76.9509375,0.3224254090471603
61.09,63.31,2.219999999999999,SPEAKER_00,15条判断,-0.1334403091006809,,,5,2.2522522522522532,0.0364210791885852,0.0506936833262443,0.1208147321428571,1502.908379516404,132.4555916681819,92.86868098630777,83.03079862596417,586.0913907877815,503.06059216181734,0.0,tv096,76.9509375,0.3224254090471603
0.0,5.44,5.44,SPEAKER_01,すみませんちょっと時間1点だけ確認させてください,-0.1264147085009836,5.44,0.0,24,4.411764705882352,0.149308294057846,0.1559506803750991,0.1512444033260234,2043.885089236352,222.26695190794968,52.56901564894459,128.28948715231672,562.3890937618345,434.09960660951776,0.0,tv097,102.016,0.1442518820577164
5.44,9.66,4.22,SPEAKER_01,明日の午前中なんですが大熊町の職員が,-0.1264147085009836,9.66,0.0,18,4.265402843601896,0.2821633219718933,0.1458573341369629,0.1151271010890151,1601.478897020239,192.2765650824993,36.76090472546815,112.26727832800312,258.54577485782966,146.27849652982653,0.0,tv097,102.016,0.1442518820577164
9.66,18.9,9.239999999999998,SPEAKER_01,大熊の避難場所に状況説明に行くということで,-0.1264147085009836,18.9,0.0,21,2.272727272727273,0.233480617403984,0.1593838781118393,0.1155925605536332,1576.8448874033922,182.6943762445461,56.24062497757804,77.86725965358328,457.17352028662174,379.3062606330385,0.0,tv097,102.016,0.1442518820577164
18.9,22.1,3.200000000000003,SPEAKER_01,その問い合わせの対応ということですね,-0.1264147085009836,22.1,0.0,18,5.624999999999995,0.3431486785411834,0.1047685444355011,0.0998801051980198,1623.512445327388,176.03000579246432,56.56444515175022,78.01886513062622,256.2743005640423,178.25543543341604,0.0,tv097,102.016,0.1442518820577164
22.1,27.86,5.759999999999998,SPEAKER_00,3号機と1号機についても3号機と同様に爆発する恐れがあるのか,-0.1264147085009836,27.86,0.0,30,5.208333333333335,0.2931725978851318,0.1130308955907821,0.109741885359116,1550.5818487555937,163.6269156091623,64.56520122768855,85.85042493526518,540.6546106906512,454.804185755386,0.0,tv097,102.016,0.1442518820577164
27.86,30.42,2.5600000000000023,SPEAKER_01,という質問に対する答えを求められています,-0.1214776567562862,30.42,0.0,20,7.812499999999993,0.2389610707759857,0.1524355262517929,0.1510959201388889,1925.1037722970568,196.4996833863674,46.0289566385137,84.22146000814892,395.2697916583789,311.04833165022995,0.0,tv097,102.016,0.1442518820577164
30.42,36.7,6.280000000000001,SPEAKER_01,中身的にはタフの状態であることから可燃性ガスが,-0.1214776567562862,36.7,0.0,23,3.662420382165605,0.2643194198608398,0.1230674460530281,0.1141685834390863,1673.441002868134,180.17971110218937,52.01656331630676,77.57837497468421,577.1730027470504,499.5946277723662,0.0,tv097,102.016,0.1442518820577164
36.7,39.38,2.6799999999999997,SPEAKER_01,運営している可能性は指定できないと考えています,-0.1214776567562862,39.38,0.0,23,8.582089552238807,0.2502981424331665,0.0565145611763,0.1147170293898809,1695.1156538811206,164.55886441969938,33.12327094566014,86.43593881594612,215.50396911980732,129.0680303038612,0.0,tv097,102.016,0.1442518820577164
39.38,42.48,3.0999999999999943,SPEAKER_01,今後の作業においてもその可能性も考慮して,-0.1214776567562862,42.48,0.0,20,6.4516129032258185,0.1837275922298431,0.0960759297013282,0.1429204252577319,1828.861024595353,196.2536351543776,24.712386121337484,125.5404592672169,239.97309483541284,114.43263556819592,0.0,tv097,102.016,0.1442518820577164
42.48,45.44,2.960000000000001,SPEAKER_01,安全を優先に取り組んでまいりますという回答を,-0.1214776567562862,45.44,0.0,22,7.432432432432431,0.1805689036846161,0.0945667326450347,0.1160429267473118,1704.6671996595098,183.72339798467027,17.650204683029212,113.2127322625572,210.2858186894937,97.07308642693653,0.0,tv097,102.016,0.1442518820577164
45.44,47.1,1.6600000000000037,SPEAKER_01,大熊町の方にお渡ししたいと思います,-0.1214776567562862,47.1,0.0,17,10.240963855421665,0.2181930392980575,0.0879519879817962,0.141948993389423,1692.6801716856096,177.21152939430635,20.575617548824628,143.35341133982823,235.60543128197935,92.25201994215112,0.0,tv097,102.016,0.1442518820577164
47.1,48.04,0.9399999999999976,SPEAKER_01,よろしいですか,-0.1214776567562862,48.04,0.0,7,7.4468085106383155,0.0891127660870552,0.0818213522434234,0.1633626302083333,2088.7634272474393,185.59640235057984,40.49187481435803,119.9747236096292,275.0676036261884,155.09288001655918,0.0,tv097,102.016,0.1442518820577164
48.04,52.7,4.660000000000004,SPEAKER_00,これさ僕ちょっとあれだけど,-0.1214776567562862,52.7,0.0,13,2.7896995708154484,0.1059887260198593,0.1209425628185272,0.1523470943921233,2118.935853932662,159.3887926920917,30.16831568507463,93.55649048022322,291.2665048552555,197.7100143750323,0.0,tv097,102.016,0.1442518820577164
52.7,54.82,2.1199999999999974,SPEAKER_00,一般的にこういうのを書くときには,-0.1214776567562862,54.82,0.0,16,7.547169811320764,0.1848592907190323,0.120701789855957,0.1086607975746268,1759.466843285092,184.6397971846017,63.18284594722107,78.87104643454163,325.5903363024231,246.71928986788149,0.0,tv097,102.016,0.1442518820577164
54.82,56.62,1.7999999999999972,SPEAKER_00,どうやら否定できないと考えております,-0.1214776567562862,56.62,0.0,18,10.000000000000016,0.1795875877141952,0.0891210436820983,0.1430578399122807,2021.0564941135272,176.88438610871427,27.91791499809435,109.6114030610419,222.7806603836184,113.1692573225765,0.0,tv097,102.016,0.1442518820577164
56.62,57.34,0.720000000000006,SPEAKER_00,これそうだよね,-0.1214776567562862,57.34,0.0,7,9.72222222222214,0.2007729113101959,0.0828944891691207,0.1632982336956521,2148.3985934654106,163.5393935949736,53.01280754604847,98.25796680253782,243.24495721430523,144.9869904117674,0.0,tv097,102.016,0.1442518820577164
57.34,60.56,3.219999999999999,SPEAKER_00,そうなんだけどそれにこういうことのないように,-0.2106897331419445,60.56,0.0,22,6.832298136645965,0.1414503455162048,0.1083870381116867,0.1393293626237624,1977.61966610467,177.35496091884698,30.322019481313557,103.23547914325611,222.45285313891696,119.21737399566084,0.0,tv097,102.016,0.1442518820577164
60.56,64.68,4.1200000000000045,SPEAKER_00,っていうのが何も言えないからこうなっちゃうのかな,-0.2106897331419445,64.68,0.0,24,5.825242718446596,0.160245344042778,0.1155472472310066,0.1062787669573643,1778.2516028622058,144.64613860716506,63.861649171100744,75.0945132965458,576.4396856840258,501.34517238748,0.0,tv097,102.016,0.1442518820577164
64.68,68.38,3.6999999999999886,SPEAKER_00,そうですねそれ以上のことは何も言えない,-0.2106897331419445,68.38,0.0,19,5.135135135135151,0.078346274793148,0.0673035457730293,0.1729736328125,2127.9736082181357,163.20583876874318,31.54111248185808,85.91774454317569,247.89233093235947,161.9745863891838,0.0,tv097,102.016,0.1442518820577164
68.38,73.18,4.800000000000011,SPEAKER_00,具体的に言えなくてもそういうことも検討しているのかさ,-0.2106897331419445,73.18,0.0,26,5.416666666666654,0.1526439189910888,0.1133961752057075,0.1374269194950331,1924.5677244323683,159.49002508909507,65.03945887508041,80.7281297531049,590.1189056052292,509.3907758521243,0.0,tv097,102.016,0.1442518820577164
73.18,78.1,4.9199999999999875,SPEAKER_01,そういうことも対策を,-0.2106897331419445,78.1,0.0,10,2.032520325203257,0.0864859521389007,0.1001862362027168,0.1504667207792207,2004.7939746279496,170.8677537528594,54.10410873108729,76.95702478825459,277.59153896486663,200.63451417661204,0.0,tv097,102.016,0.1442518820577164
78.1,80.38,2.280000000000001,SPEAKER_00,要するに対策もどきをさ,-0.2106897331419445,80.38,0.0,11,4.82456140350877,0.2688442468643188,0.1181462630629539,0.1344943576388889,1986.789142625132,163.3300590884994,26.13631580284785,83.50872388987199,207.1902017734317,123.68147788355972,0.0,tv097,102.016,0.1442518820577164
80.38,84.82,4.439999999999998,SPEAKER_00,もどきというかこういう否定できないんだけども,-0.2106897331419445,84.82,0.0,22,4.954954954954958,0.1356786489486694,0.0980204567313194,0.135464675134892,1845.023460223268,137.40940935748944,42.417164783651685,90.2062423287384,599.3701596588214,509.163917330083,0.0,tv097,102.016,0.1442518820577164
84.82,90.98,6.160000000000011,SPEAKER_00,こういうことのないように防止措置についても検討を進めているとかさ,-0.1379183682388272,90.98,0.0,32,5.194805194805186,0.1201718598604202,0.068653330206871,0.1333184909326424,1886.5864158935517,127.27410792933338,47.81052182476187,81.29339149123376,584.9236237814138,503.63023229018,0.0,tv097,102.016,0.1442518820577164
90.98,96.4,5.420000000000002,SPEAKER_00,そういうのを普通書くんだけどこれ書けないのかな,-0.1379183682388272,96.4,0.0,23,4.243542435424353,0.1723377704620361,0.1393189877271652,0.1289292279411764,1799.9217655223729,170.82458648665005,41.09366553643999,85.11082314400986,277.6964506992905,192.58562755528064,0.0,tv097,102.016,0.1442518820577164
96.4,101.84,5.439999999999998,SPEAKER_01,ちょっと書けないというか厳しいというか,-0.1379183682388272,,,19,3.4926470588235308,0.0665515288710594,0.0712201073765754,0.1418614080774853,1975.3619586200684,161.95697732697357,45.45809778601224,78.97052568681907,332.0884627913039,253.11793710448484,0.0,tv097,102.016,0.1442518820577164
0.66,2.8,2.1399999999999997,SPEAKER_02,プロセッション値は25%,-0.4183082549639468,2.8,0.0,12,5.607476635514019,0.0946171954274177,0.0552506372332572,0.1042735541044776,1393.2208522163817,125.98373114244636,21.024626740969563,84.18597932263182,194.8752862849271,110.68930696229528,0.0,tv098,162.9111875,0.41403655903005415
2.8,5.9,3.1000000000000005,SPEAKER_03,上の圧力上昇傾向,-0.4183082549639468,5.9,0.0,8,2.580645161290322,0.0248665362596511,0.0224410835653543,0.0949027464561855,1395.2446661731783,115.6934450957148,9.88333577936977,83.65974874416457,131.7607623300667,48.10101358590214,0.0,tv098,162.9111875,0.41403655903005415
5.9,9.28,3.379999999999999,SPEAKER_02,衝撃というか、そのぐらいなんじゃないの?,-0.4183082549639468,9.28,0.0,20,5.917159763313611,0.0782228112220764,0.0597893744707107,0.1197348540683962,1431.347849067217,122.98255893168536,20.40593863129394,78.45472584465898,158.55478713922105,80.10006129456207,0.0,tv098,162.9111875,0.41403655903005415
9.28,12.52,3.24,SPEAKER_03,圧力と、あとサプチャンの温度,-0.4183082549639468,12.52,0.0,14,4.320987654320987,0.0257833283394575,0.0179671440273523,0.0881826363357843,1238.8419282741636,155.64073146065346,117.19819220369918,77.9398270683307,562.384581016071,484.4447539477403,0.0,tv098,162.9111875,0.41403655903005415
12.52,14.22,1.700000000000001,SPEAKER_03,どう見るのかな?,-0.4183082549639468,14.22,0.0,8,4.705882352941174,0.0538370683789253,0.0430776365101337,0.0758373119212963,1137.0237296590733,116.02425193006007,75.64097118437536,79.27391543180049,524.7458072136026,445.47189178180207,0.0,tv098,162.9111875,0.41403655903005415
14.22,19.44,5.220000000000001,SPEAKER_03,この2つのデータをお示ししてご了解いただく方が良いかなと,-0.4183082549639468,19.44,0.0,28,5.363984674329501,0.0194085985422134,0.0113536212593317,0.0943246236661585,1274.7618376075334,128.38424718008866,85.07698941006143,82.7939876494971,552.9902253188286,470.1962376693315,0.0,tv098,162.9111875,0.41403655903005415
19.44,25.54,6.099999999999998,SPEAKER_03,で、それを全体に発表してください,-0.4183082549639468,25.54,0.0,16,2.6229508196721323,0.01730702444911,0.0098841367289423,0.0885629703861256,1301.918357237044,126.60154835255176,76.56388329451849,79.60501842182167,513.2437328994488,433.6387144776271,0.0,tv098,162.9111875,0.41403655903005415
25.54,29.68,4.140000000000001,SPEAKER_03,いつもオフサイトセンターにしているだけ,-0.2572206652492558,29.68,0.0,19,4.589371980676328,0.0198535546660423,0.0107612777501344,0.0953538161057692,1348.2484588479126,131.34345708239803,104.231474742135,81.23590368782108,516.3136752937859,435.0777716059648,0.0,tv098,162.9111875,0.41403655903005415
29.68,33.84,4.160000000000004,SPEAKER_03,筋体質と筋体質が上がらないと,-0.2572206652492558,33.84,0.0,14,3.3653846153846123,0.0203843116760253,0.0125593766570091,0.1097253697519084,1498.2917892916687,134.51088926691878,103.72465823061243,84.04750994040165,499.2781878930205,415.23067795261886,0.0,tv098,162.9111875,0.41403655903005415
33.84,35.26,1.4199999999999946,SPEAKER_03,それを確認して,-0.2572206652492558,35.26,0.0,7,4.929577464788752,0.0197586305439472,0.0108683658763766,0.0988606770833333,1435.3514027473716,219.000220588823,175.94449135168486,93.2761565304572,486.6277988519574,393.35164232150015,0.0,tv098,162.9111875,0.41403655903005415
35.26,37.98,2.719999999999999,SPEAKER_03,流していただければいいです,-0.2572206652492558,37.98,0.0,13,4.779411764705884,0.038556158542633,0.0460192672908306,0.0841660610465116,1208.7668026610545,97.53186291976677,11.916698225000165,76.27957310351646,150.59638039441057,74.31680729089409,0.0,tv098,162.9111875,0.41403655903005415
37.98,39.14,1.1600000000000037,SPEAKER_03,はいお願いします,-0.2572206652492558,39.14,0.0,8,6.896551724137909,0.0161962509155273,0.0076983938924968,0.090186866554054,1337.1218615317912,98.51428340335822,7.235045176522487,87.34249497613494,109.6056801213534,22.263185145218458,0.0,tv098,162.9111875,0.41403655903005415
39.14,43.64,4.5,SPEAKER_02,まだ上がっています,-0.2572206652492558,43.64,0.0,9,2.0,0.0531578995287418,0.0612109936773777,0.0995851340868794,1304.9405344021857,127.1982232043662,10.360153940372276,93.67114177756284,146.98014225161637,53.30900047405353,0.0,tv098,162.9111875,0.41403655903005415
43.64,47.98,4.339999999999996,SPEAKER_02,それで今カムソの値から,-0.2572206652492558,47.98,0.0,11,2.534562211981569,0.0670604109764099,0.059734608978033,0.0924862132352941,1231.7192062813,128.70983263588417,24.113947913509993,90.25173134392158,196.75057364336485,106.49884229944328,0.0,tv098,162.9111875,0.41403655903005415
47.98,50.28,2.3000000000000043,SPEAKER_02,グラフで見ると,-0.2572206652492558,50.28,0.0,7,3.0434782608695596,0.0716801211237907,0.0583192519843578,0.0882500542534722,1226.945125535445,111.56189157976488,12.29267060032221,84.21307258657913,130.49967082393468,46.28659823735555,0.0,tv098,162.9111875,0.41403655903005415
50.28,53.6,3.3200000000000003,SPEAKER_02,およそ路芯損傷25%のところの,-0.2572206652492558,53.6,0.0,15,4.518072289156626,0.0958926305174827,0.0475609712302684,0.1213660606971153,1344.0767812277904,119.61150720992724,17.651544834573535,85.55651850954332,153.8512951738832,68.29477666433986,0.0,tv098,162.9111875,0.41403655903005415
53.6,55.46,1.8599999999999992,SPEAKER_02,ラインに乗っているということです,-0.2572206652492558,55.46,0.0,16,8.602150537634412,0.0635124072432518,0.0389948822557926,0.1357256355932203,1701.809209186488,93.94720501618156,6.598243420693527,85.19412128295687,108.6129996827916,23.418878399834725,0.0,tv098,162.9111875,0.41403655903005415
55.46,57.6,2.140000000000001,SPEAKER_02,25%,-0.243329972259758,57.6,0.0,3,1.4018691588785044,0.0383163169026374,0.0462630651891231,0.0874752215485074,1285.608622888467,139.8838476478598,87.70321440770624,91.78944005236028,490.1908593130098,398.4014192606495,0.0,tv098,162.9111875,0.41403655903005415
57.6,75.93,18.330000000000005,SPEAKER_02,バラまいたら,-0.243329972259758,75.93,0.0,6,0.3273322422258591,0.0219372119754552,0.0352810807526111,0.1114133398778359,1422.2488097941964,222.48760597918832,61.65961947937112,77.69066412079624,270.0102526592908,192.31958853849457,0.0,tv098,162.9111875,0.41403655903005415
75.93,77.07,1.1399999999999864,SPEAKER_01,はいオフサイトセンターです,-0.243329972259758,77.07,0.0,13,11.40350877192996,0.0336308702826499,0.0192358996719121,0.1110975477430555,1601.899576813291,138.09295879777548,28.96574339213002,92.6796245939917,186.45467375119057,93.77504915719884,0.0,tv098,162.9111875,0.41403655903005415
77.07,79.71,2.640000000000001,SPEAKER_02,それ情報犯に言ってバラまいてもらったわ,-0.243329972259758,79.71,0.0,19,7.1969696969696955,0.0771218910813331,0.0534436553716659,0.0978562688253012,1256.0489714859295,160.4074394310112,33.63441519322395,94.34275146534296,234.21104307597457,139.86829161063156,0.0,tv098,162.9111875,0.41403655903005415
79.71,83.01,3.3000000000000114,SPEAKER_01,さっきいただいた電話番号,-0.243329972259758,83.01,0.0,12,3.636363636363624,0.082498513162136,0.0491054244339466,0.0731665382922535,1135.819309968023,175.6711168938904,40.62658682850315,96.68071136250111,288.2455085096619,191.56479714716073,0.32,tv098,162.9111875,0.41403655903005415
83.01,85.47,2.4599999999999937,SPEAKER_01,使われてませんって言われてたんだけど,-0.243329972259758,85.47,0.0,18,7.317073170731726,0.045033574104309,0.0446558892726898,0.1018985896915584,1428.853632255683,168.12093990225534,46.45957195395517,88.70572415010564,222.75712781490543,134.0514036647998,0.0,tv098,162.9111875,0.41403655903005415
85.47,86.75,1.2800000000000011,SPEAKER_01,うん,-0.243329972259758,86.75,0.0,2,1.562499999999999,0.0249980725347995,0.0327808856964111,0.0841034679878048,1330.958806463736,142.74482343046992,30.48505490463895,112.06618277748818,231.69567062138177,119.62948784389356,0.0,tv098,162.9111875,0.41403655903005415
86.75,90.39,3.640000000000001,SPEAKER_01,さっきの件伝わりました?,-0.243329972259758,92.69,2.299999999999997,12,3.296703296703296,0.0522419437766075,0.0552983023226261,0.1039225260416666,1437.6368605115003,209.78182241852824,46.38791092794747,88.69919780203261,314.87225670588646,226.17305890385384,0.0,tv098,162.9111875,0.41403655903005415
92.69,93.15,0.4600000000000079,SPEAKER_01,そうなの?,-0.243329972259758,93.57,0.4199999999999875,5,10.869565217391116,0.0843539535999298,0.0260674320161342,0.10810546875,1325.214450762648,243.2863375879186,128.73428752605147,104.8956592746887,582.9986741540123,478.1030148793236,0.0,tv098,162.9111875,0.41403655903005415
93.57,95.91,2.3400000000000034,SPEAKER_01,そちらの方に連絡を入れたんですか別の方に,-0.243329972259758,95.91,0.0,20,8.547008547008534,0.0660867467522621,0.0383538194000721,0.088477882179054,1295.3628441634687,174.21944516962446,42.20220450108999,103.04421421696678,241.78928861822817,138.74507440126138,0.0,tv098,162.9111875,0.41403655903005415
95.91,96.49,0.5799999999999983,SPEAKER_01,えっとね,-0.243329972259758,96.49,0.0,4,6.896551724137951,0.070244051516056,0.023245844990015,0.0795641447368421,1221.008762088879,178.8651203512843,39.15521475989222,84.56506566839096,217.47400513212887,132.9089394637379,0.0,tv098,162.9111875,0.41403655903005415
96.49,101.29,4.800000000000011,SPEAKER_01,自宅でもオフサイトセンターでもなくて,-0.243329972259758,101.29,0.0,18,3.749999999999991,0.0499381646513938,0.0359939485788345,0.0977630615234375,1351.4627278668,177.01485954153813,72.73165568619437,105.41657938424096,466.01332017395634,360.5967407897154,0.1533333333333333,tv098,162.9111875,0.41403655903005415
101.29,107.03,5.739999999999995,SPEAKER_01,はい今福島大臣の勤態室におります,-0.2922994876053275,107.03,0.0,16,2.7874564459930338,0.0337066501379013,0.0332959219813346,0.0857503255208333,1224.168665907426,144.4381830204621,34.48763549654229,88.63184918849537,222.42159584713613,133.78974665864075,0.0,tv098,162.9111875,0.41403655903005415
107.03,116.59,9.560000000000002,SPEAKER_01,はいよろしくお願いします,-0.2922994876053275,116.59,0.0,12,1.2552301255230125,0.0180732738226652,0.0175422597676515,0.0918621969063545,1317.2610860877994,148.25177264668957,82.21266918711001,76.68263915333792,381.38914953052046,304.70651037718255,0.0,tv098,162.9111875,0.41403655903005415
116.59,118.97,2.3799999999999955,SPEAKER_01,明神堂の勤態室ですね,-0.2922994876053275,118.97,0.0,10,4.201680672268916,0.0571765340864658,0.0312379263341426,0.11720703125,1507.622711816539,195.44323137491295,79.72364044141025,101.3717243120336,481.350284855899,379.97856054386546,0.0,tv098,162.9111875,0.41403655903005415
118.97,140.89,21.919999999999987,SPEAKER_00,すいません斉藤さん今カムスの数字の議論は何号機の話をされてたんでしょうか,-0.2922994876053275,140.89,0.0,36,1.6423357664233589,0.0578001178801059,0.0760492756962776,0.1525186995227606,1839.4031939947656,160.393295319535,71.66231940701128,75.49817534869196,501.0264167772858,425.52824142859384,0.0072992700729927,tv098,162.9111875,0.41403655903005415
140.89,143.03,2.140000000000015,SPEAKER_00,3号機です,-0.2922994876053275,143.03,0.0,5,2.336448598130825,0.0832417830824852,0.0505088903009891,0.133184176772388,1608.3878651211812,148.75600748668072,28.468245685309277,91.23979796516286,180.0987779218115,88.85897995664862,0.0,tv098,162.9111875,0.41403655903005415
